ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,period,sjy,dd,dd_sum,cdd_sum,cdd_sumfall,DI,per,elev,siteyear,Tmean,cdd_seas,Cdd_siteave,Cdd_july_siteave,spsiteyear,doy_adult,gdd_adult,elevation,elev.lab
161,Melanoplus boulderensis,0,0,8,4,5,0,17,2011,B1,resurvey,B1_161_2011,1.4984356761081,1.4984356761081,65.6327849818702,65.6327849818702,3.176470588235294,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
168,Melanoplus boulderensis,0,0,2,4,2,0,8,2011,B1,resurvey,B1_168_2011,3.63877372230055,3.63877372230055,93.5556311780839,93.5556311780839,3,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
175,Melanoplus boulderensis,2,5,6,2,0,0,15,2011,B1,resurvey,B1_175_2011,5.33830220952634,5.33830220952634,116.815552810233,116.815552810233,4.466666666666667,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
182,Melanoplus boulderensis,7,6,3,0,0,0,16,2011,B1,resurvey,B1_182_2011,5.22460524556344,5.22460524556344,158.772892082634,158.772892082634,5.25,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
188,Melanoplus boulderensis,12,0,0,0,0,0,12,2011,B1,resurvey,B1_188_2011,5.16030271717786,5.16030271717786,194.641602888801,194.641602888801,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
196,Melanoplus boulderensis,20,1,0,0,0,0,21,2011,B1,resurvey,B1_196_2011,5.43798916501598,5.43798916501598,234.048498495837,234.048498495837,5.9523809523809526,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
202,Melanoplus boulderensis,23,0,0,0,0,0,23,2011,B1,resurvey,B1_202_2011,5.80788477377767,5.80788477377767,270.116436423096,270.116436423096,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
209,Melanoplus boulderensis,18,0,0,0,0,0,18,2011,B1,resurvey,B1_209_2011,4.59359864452372,4.59359864452372,314.438747762441,314.438747762441,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
216,Melanoplus boulderensis,19,0,0,0,0,0,19,2011,B1,resurvey,B1_216_2011,5.10301962514646,5.10301962514646,358.804342574468,358.804342574468,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
225,Melanoplus boulderensis,14,0,0,0,0,0,14,2011,B1,resurvey,B1_225_2011,5.40472338325215,5.40472338325215,417.428159493906,417.428159493906,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
230,Melanoplus boulderensis,7,0,0,0,0,0,7,2011,B1,resurvey,B1_230_2011,7.37267688040314,7.37267688040314,449.633347534439,449.633347534439,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
238,Melanoplus boulderensis,9,0,0,0,0,0,9,2011,B1,resurvey,B1_238_2011,8.21,8.21,510.834356729246,510.834356729246,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
244,Melanoplus boulderensis,8,0,0,0,0,0,8,2011,B1,resurvey,B1_244_2011,9.605,0,545.380601427286,554.985601427286,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus boulderensis,186,197.93446486725236,2591,2591m
136,Melanoplus boulderensis,0,3,22,10,4,3,42,2012,B1,resurvey,B1_136_2012,1.93826845152106,1.93826845152106,71.0096267917742,71.0096267917742,3.4285714285714284,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
143,Melanoplus boulderensis,16,20,10,4,0,0,50,2012,B1,resurvey,B1_143_2012,5.05827887345893,5.05827887345893,90.2291502942238,90.2291502942238,4.96,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
151,Melanoplus boulderensis,24,8,3,1,0,0,36,2012,B1,resurvey,B1_151_2012,3.58540846988488,3.58540846988488,107.459678394275,107.459678394275,5.527777777777778,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
157,Melanoplus boulderensis,33,6,1,0,0,0,40,2012,B1,resurvey,B1_157_2012,5.10195941188122,5.10195941188122,132.138230781654,132.138230781654,5.8,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
163,Melanoplus boulderensis,42,0,1,0,0,0,43,2012,B1,resurvey,B1_163_2012,3.26272610813272,3.26272610813272,163.5811726822,163.5811726822,5.953488372093023,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
171,Melanoplus boulderensis,55,0,0,0,0,0,55,2012,B1,resurvey,B1_171_2012,9.888908765,9.888908765,212.548478189013,212.548478189013,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
179,Melanoplus boulderensis,24,1,0,0,0,0,25,2012,B1,resurvey,B1_179_2012,9.360321705,9.360321705,274.939388861932,274.939388861932,5.96,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
184,Melanoplus boulderensis,19,0,0,0,0,0,19,2012,B1,resurvey,B1_184_2012,7.50354182724564,7.50354182724564,314.281442708158,314.281442708158,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
190,Melanoplus boulderensis,27,0,0,0,0,0,27,2012,B1,resurvey,B1_190_2012,2.34382820350721,2.34382820350721,350.294308667404,350.294308667404,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
197,Melanoplus boulderensis,10,0,0,0,0,0,10,2012,B1,resurvey,B1_197_2012,6.17925750991939,6.17925750991939,386.489340616421,386.489340616421,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
207,Melanoplus boulderensis,4,0,0,0,0,0,4,2012,B1,resurvey,B1_207_2012,5.75162226557079,5.75162226557079,452.830879711399,452.830879711399,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
211,Melanoplus boulderensis,10,0,0,0,0,0,10,2012,B1,resurvey,B1_211_2012,6.9988555,6.9988555,476.396329480797,476.396329480797,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
218,Melanoplus boulderensis,6,0,0,0,0,0,6,2012,B1,resurvey,B1_218_2012,6.72570398591706,6.72570398591706,523.103707269787,523.103707269787,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
224,Melanoplus boulderensis,9,0,0,0,0,0,9,2012,B1,resurvey,B1_224_2012,6.02423851774137,6.02423851774137,565.100175288596,565.100175288596,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
231,Melanoplus boulderensis,4,0,0,0,0,0,4,2012,B1,resurvey,B1_231_2012,3.57801301998205,3.57801301998205,598.824048088946,598.824048088946,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
238,Melanoplus boulderensis,5,0,0,0,0,0,5,2012,B1,resurvey,B1_238_2012,4.27346946555954,4.27346946555954,630.135026489778,630.135026489778,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Melanoplus boulderensis,151,111.0096267917742,2591,2591m
142,Melanoplus boulderensis,0,0,0,1,13,8,22,2014,B1,resurvey,B1_142_2014,0.803401868265759,0.803401868265759,33.5707957639472,33.5707957639472,1.6818181818181819,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
147,Melanoplus boulderensis,0,0,3,12,8,1,24,2014,B1,resurvey,B1_147_2014,3.79401353578705,3.79401353578705,39.0961292534442,39.0961292534442,2.7083333333333335,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
157,Melanoplus boulderensis,0,0,0,0,4,0,4,2014,B1,resurvey,B1_157_2014,2.71248373250671,2.71248373250671,76.9796662068337,76.9796662068337,2,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
165,Melanoplus boulderensis,0,2,13,3,0,0,18,2014,B1,resurvey,B1_165_2014,2.04093978655506,2.04093978655506,93.6353585427158,93.6353585427158,3.9444444444444446,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
174,Melanoplus boulderensis,3,8,5,3,0,0,19,2014,B1,resurvey,B1_174_2014,2.34120210883044,2.34120210883044,125.237678914709,125.237678914709,4.578947368421052,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
178,Melanoplus boulderensis,26,4,3,0,0,0,33,2014,B1,resurvey,B1_178_2014,3.20251004791913,3.20251004791913,142.959372503214,142.959372503214,5.696969696969697,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
184,Melanoplus boulderensis,19,0,0,0,0,0,19,2014,B1,resurvey,B1_184_2014,5.99329483083625,5.99329483083625,169.636693459445,169.636693459445,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
190,Melanoplus boulderensis,16,2,0,0,0,0,18,2014,B1,resurvey,B1_190_2014,8.291,8.291,213.900945612283,213.900945612283,5.888888888888889,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
199,Melanoplus boulderensis,15,0,0,0,0,0,15,2014,B1,resurvey,B1_199_2014,7.0785,7.0785,255.784682139152,255.784682139152,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
206,Melanoplus boulderensis,34,0,0,0,0,0,34,2014,B1,resurvey,B1_206_2014,10.4365,10.4365,330.641182139152,330.641182139152,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
213,Melanoplus boulderensis,23,0,0,0,0,0,23,2014,B1,resurvey,B1_213_2014,2.44170435051785,2.44170435051785,355.890993674732,355.890993674732,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
220,Melanoplus boulderensis,17,0,0,0,0,0,17,2014,B1,resurvey,B1_220_2014,4.23589460032647,4.23589460032647,388.557339009278,388.557339009278,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
227,Melanoplus boulderensis,7,0,0,0,0,0,7,2014,B1,resurvey,B1_227_2014,6.823,6.823,425.795063819734,425.795063819734,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
235,Melanoplus boulderensis,8,0,0,0,0,0,8,2014,B1,resurvey,B1_235_2014,2.17927787718142,2.17927787718142,471.621450189685,471.621450189685,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
242,Melanoplus boulderensis,12,0,0,0,0,0,12,2014,B1,resurvey,B1_242_2014,4.55533966001978,4.55533966001978,490.562475305332,490.562475305332,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
257,Melanoplus boulderensis,5,0,0,0,0,0,5,2014,B1,resurvey,B1_257_2014,4.38420712942383,0,492.43447552701,531.646647991633,6,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Melanoplus boulderensis,182,173.57079576394722,2591,2591m
135,Melanoplus boulderensis,0,0,0,0,2,3,5,2015,B1,resurvey,B1_135_2015,0,0,31.74696103681,31.74696103681,1.4,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
142,Melanoplus boulderensis,0,0,0,7,11,8,26,2015,B1,resurvey,B1_142_2015,0,0,31.74696103681,31.74696103681,1.9615384615384615,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
148,Melanoplus boulderensis,0,0,1,7,17,7,32,2015,B1,resurvey,B1_148_2015,1.91328450985878,1.91328450985878,35.1943629083004,35.1943629083004,2.0625,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
155,Melanoplus boulderensis,0,0,4,14,12,2,32,2015,B1,resurvey,B1_155_2015,3.37665955254796,3.37665955254796,54.886016661932,54.886016661932,2.625,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
162,Melanoplus boulderensis,0,0,23,6,2,0,31,2015,B1,resurvey,B1_162_2015,0.806406658364358,0.806406658364358,71.2642584522477,71.2642584522477,3.6774193548387095,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
169,Melanoplus boulderensis,2,12,10,3,0,0,27,2015,B1,resurvey,B1_169_2015,4.4875,4.4875,92.3510930164819,92.3510930164819,4.481481481481482,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
176,Melanoplus boulderensis,23,5,2,0,2,0,32,2015,B1,resurvey,B1_176_2015,5.209,5.209,139.659945769145,139.659945769145,5.46875,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
183,Melanoplus boulderensis,35,3,1,0,0,0,39,2015,B1,resurvey,B1_183_2015,3.00592835616827,3.00592835616827,179.326846503429,179.326846503429,5.871794871794871,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
190,Melanoplus boulderensis,12,1,0,0,0,0,13,2015,B1,resurvey,B1_190_2015,1.59343948819898,1.59343948819898,197.767339432886,197.767339432886,5.923076923076923,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
197,Melanoplus boulderensis,9,0,0,0,0,0,9,2015,B1,resurvey,B1_197_2015,5.32970408416248,5.32970408416248,230.234913853311,230.234913853311,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
204,Melanoplus boulderensis,8,0,0,0,0,0,8,2015,B1,resurvey,B1_204_2015,8.29,8.29,262.074133847784,262.074133847784,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
212,Melanoplus boulderensis,4,0,0,0,0,0,4,2015,B1,resurvey,B1_212_2015,7.7985,7.7985,320.026818169971,320.026818169971,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
221,Melanoplus boulderensis,3,0,0,0,0,0,3,2015,B1,resurvey,B1_221_2015,6.57634730349804,6.57634730349804,389.245543499819,389.245543499819,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
233,Melanoplus boulderensis,3,0,0,0,0,0,3,2015,B1,resurvey,B1_233_2015,6.22928184440344,6.22928184440344,458.950557432147,458.950557432147,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
247,Melanoplus boulderensis,4,0,0,0,0,0,4,2015,B1,resurvey,B1_247_2015,4.54936345755238,0,524.839971450119,546.387781966102,6,2,2591,B12015,10.994608695652174,524.8399714501186,384.54600257305225,109.73261782201618,B12015Melanoplus boulderensis,180,151.74696103681,2591,2591m
167,Melanoplus sanguinipes,0,0,0,0,2,2,4,1959,B1,initial,B1_167_1959,4.75486246732442,4.75486246732442,112.816110697716,112.816110697716,1.5,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
183,Melanoplus sanguinipes,0,0,2,8,2,6,18,1959,B1,initial,B1_183_1959,5.60992828567723,5.60992828567723,174.991684238974,174.991684238974,2.3333333333333335,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
195,Melanoplus sanguinipes,14,4,18,16,0,0,52,1959,B1,initial,B1_195_1959,5.91310803697623,5.91310803697623,234.041113495283,234.041113495283,4.3076923076923075,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
202,Melanoplus sanguinipes,9,6,11,1,0,0,27,1959,B1,initial,B1_202_1959,5.38902349219361,5.38902349219361,262.008609811262,262.008609811262,4.851851851851852,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
209,Melanoplus sanguinipes,14,10,14,4,0,0,42,1959,B1,initial,B1_209_1959,9.465,9.465,313.195576623608,313.195576623608,4.809523809523809,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
216,Melanoplus sanguinipes,26,22,4,2,0,0,54,1959,B1,initial,B1_216_1959,4.09347083612944,4.09347083612944,348.540173630494,348.540173630494,5.333333333333333,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
223,Melanoplus sanguinipes,42,10,10,0,2,0,64,1959,B1,initial,B1_223_1959,9.165,9.165,383.211590531066,383.211590531066,5.40625,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
229,Melanoplus sanguinipes,24,8,4,2,0,0,38,1959,B1,initial,B1_229_1959,9.165,9.165,406.691595638335,406.691595638335,5.421052631578948,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
237,Melanoplus sanguinipes,11,0,1,0,0,0,12,1959,B1,initial,B1_237_1959,2.21739343225837,2.21739343225837,439.151529382411,439.151529382411,5.833333333333333,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
243,Melanoplus sanguinipes,2,1,1,0,0,0,4,1959,B1,initial,B1_243_1959,5.23232573030584,5.23232573030584,467.129090452093,467.129090452093,5.25,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
250,Melanoplus sanguinipes,47,3,1,0,0,0,51,1959,B1,initial,B1_250_1959,6.59401942056325,0,467.129090452093,501.25587356909,5.901960784313726,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
257,Melanoplus sanguinipes,8,0,0,0,0,0,8,1959,B1,initial,B1_257_1959,5.12567222061338,0,467.129090452093,534.36888883083,6,1,2591,B11959,9.34366847826087,467.12909045209324,322.72460554716326,112.7402459069191,B11959Melanoplus sanguinipes,232,412.816110697716,2591,2591m
207,Melanoplus sanguinipes,0,1,1,2,0,0,4,1960,B1,initial,B1_207_1960,6.965,6.965,273.866920090526,273.866920090526,3.75,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
210,Melanoplus sanguinipes,10,0,0,1,0,0,11,1960,B1,initial,B1_210_1960,9.465,9.465,304.261920090526,304.261920090526,5.7272727272727275,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
215,Melanoplus sanguinipes,2,1,0,1,0,0,4,1960,B1,initial,B1_215_1960,8.665,8.665,338.534492742183,338.534492742183,5,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
224,Melanoplus sanguinipes,2,1,1,2,0,0,6,1960,B1,initial,B1_224_1960,2.84477318607064,2.84477318607064,381.308274569301,381.308274569301,4.5,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
231,Melanoplus sanguinipes,2,3,0,2,0,0,7,1960,B1,initial,B1_231_1960,2.24327951952822,2.24327951952822,409.38020559125,409.38020559125,4.714285714285714,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
237,Melanoplus sanguinipes,2,5,0,3,0,0,10,1960,B1,initial,B1_237_1960,2.24327951952822,2.24327951952822,442.964976919409,442.964976919409,4.6,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
258,Melanoplus sanguinipes,3,1,0,0,0,0,4,1960,B1,initial,B1_258_1960,2.63895451766775,0,468.923306666612,535.788160656334,5.75,1,2591,B11960,9.604646739130434,468.9233066666117,332.0429196739508,118.2290813992198,B11960Melanoplus sanguinipes,207,303.866920090526,2591,2591m
223,Melanoplus sanguinipes,4,0,0,1,0,0,5,2006,B1,resurvey,B1_223_2006,8.535,8.535,523.487107065601,523.487107065601,5.4,2,2591,B12006,11.100679347826087,617.5362465540476,453.1952915484379,156.75885861900264,B12006Melanoplus sanguinipes,NA,NA,2591,2591m
237,Melanoplus sanguinipes,4,0,0,1,0,0,5,2006,B1,resurvey,B1_237_2006,3.10576830945385,3.10576830945385,595.349737767702,595.349737767702,5.4,2,2591,B12006,11.100679347826087,617.5362465540476,453.1952915484379,156.75885861900264,B12006Melanoplus sanguinipes,NA,NA,2591,2591m
217,Melanoplus sanguinipes,3,1,1,0,0,0,5,2010,B1,resurvey,B1_217_2010,4.23901668149847,4.23901668149847,348.45842613411,348.45842613411,5.4,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Melanoplus sanguinipes,NA,NA,2591,2591m
226,Melanoplus sanguinipes,9,1,0,0,0,0,10,2010,B1,resurvey,B1_226_2010,4.23754533280367,4.23754533280367,403.01967970597,403.01967970597,5.9,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Melanoplus sanguinipes,NA,NA,2591,2591m
241,Melanoplus sanguinipes,12,1,1,0,0,0,14,2010,B1,resurvey,B1_241_2010,6.893391295,6.893391295,483.785123000803,483.785123000803,5.785714285714286,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Melanoplus sanguinipes,NA,NA,2591,2591m
196,Melanoplus sanguinipes,0,0,0,1,2,1,4,2011,B1,resurvey,B1_196_2011,5.43798916501598,5.43798916501598,234.048498495837,234.048498495837,2,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
202,Melanoplus sanguinipes,0,1,2,2,0,0,5,2011,B1,resurvey,B1_202_2011,5.80788477377767,5.80788477377767,270.116436423096,270.116436423096,3.8,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
209,Melanoplus sanguinipes,12,1,2,1,0,0,16,2011,B1,resurvey,B1_209_2011,4.59359864452372,4.59359864452372,314.438747762441,314.438747762441,5.5,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
216,Melanoplus sanguinipes,18,3,1,1,0,0,23,2011,B1,resurvey,B1_216_2011,5.10301962514646,5.10301962514646,358.804342574468,358.804342574468,5.6521739130434785,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
225,Melanoplus sanguinipes,13,1,1,0,0,0,15,2011,B1,resurvey,B1_225_2011,5.40472338325215,5.40472338325215,417.428159493906,417.428159493906,5.8,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
230,Melanoplus sanguinipes,4,0,0,0,0,0,4,2011,B1,resurvey,B1_230_2011,7.37267688040314,7.37267688040314,449.633347534439,449.633347534439,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
244,Melanoplus sanguinipes,3,0,0,0,0,0,3,2011,B1,resurvey,B1_244_2011,9.605,0,545.380601427286,554.985601427286,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Melanoplus sanguinipes,211,324.048498495837,2591,2591m
